"unique_val_OG"
255.23692
256.235855
256.23764
257.0802
257.24069
258.98267
259.022846666667
259.063355
260.04678
260.98032
261.04166
261.04346
262.06219
263.057695
263.05954
265.14714
265.14904
265.15126
266.15216
266.15472
267.07231
267.10754
267.23343
269.08606
269.08752
269.12152
269.12341
269.212175
269.24937
270.94568
271.22827
272.94272
272.94467
274.002593333333
274.02423
274.02618
275.020465
275.02237
275.057515
275.05948
276.02411
276.02606
276.07608
276.07715
276.078705
277.032865
277.07147
277.072863333333
277.074645
277.07669
277.21677
277.218765
278.07642
278.07767
278.07895
278.22055
278.22256
279.07816
279.07938
279.23227
279.23387
279.23546
279.23712
280.236585
280.23849
280.98251
280.98456
281.12158
281.12283
281.24725
281.249474285714
281.25238
282.25107
282.25211
282.25418
283.10086
283.10193
283.136645
283.138685
283.263105
283.26521
283.266965
284.14117
284.267
284.268533333333
284.270755
288.04184
289.01672
289.036926
289.03989
289.073465
290.04095
290.05573
290.057085
291.053346666667
291.0893625
292.072095
293.068956666667
293.122375
293.17795
293.17917
293.18304
293.21308
293.21451
294.18417
294.21655
294.21793
295.13623
295.13843
295.22731
295.229535
295.23169
296.14218
296.23188
296.23364
297.15297
297.1572
298.15683
298.15906
299.15082
299.153015
300.15097
300.152725
300.15442
302.069033333333
302.07095
305.03241
305.06888
305.9743
306.076316666667
306.07892
306.08121
306.088366666667
307.08237
307.085003333333
307.13766
307.19525
308.0885
309.11819
309.1532
309.17642
309.20892
309.28101
309.28217
310.1554
310.15775
311.14145
311.14282
311.16742
311.16974
311.22372
311.22604
312.16998
312.17239
312.17474
312.228605
313.14667
313.16568
313.16705
313.169385
314.162215
314.166975
314.168803333333
314.1709
315.16898
315.17142
319.048186666667
319.12161
320.065
320.0680525
321.06171
321.06311
321.06415
321.06683
321.06784
321.15289
321.154175
321.2121
322.068186666667
322.14502
323.02981
323.03232
323.06752
323.06952
323.13297
323.13416
323.13617
323.13916
323.16898
324.13782
324.17029
324.17276
325.15622
325.15778
325.18396
325.18643
325.18893
326.15933
326.16058
326.18454
326.18713
326.18964
326.19217
327.17465
327.17633
327.18378
327.21899
327.22028
328.17694
328.17944
328.183075
329.14294
329.14413
329.18637
329.23499
330.04739
332.030475
332.07965
333.02655
333.02917
333.05881
333.060315
333.06149
333.06296
333.09933
333.10056
333.13701
335.07944
335.08072
335.11615
335.16867
337.09412
337.09573
337.183155
337.185805
337.20703
337.20969
338.18652
338.18771
338.18918
339.16504
339.168745
339.17139
339.19705
339.19974
339.20087
339.20355
339.2052
339.32819
339.32968
340.204115
341.08093
341.10791
341.11062
341.11337
341.14337
341.17801
341.19147
341.19308
342.112625
342.11542
342.11652
342.18173
342.19217
342.19931
342.20108
343.15991
344.16281
346.05744
346.06076
346.976296666667
346.9792
349.05978
349.09604
351.07526
351.08276
351.08563
351.1109
351.11197
351.20102
352.09329
353.08932
353.09219
353.178425
353.18015
353.20294
353.214215
353.217085
354.22046
355.15891
364.108995
365.08878
365.09012
365.13953
365.14072
365.14252
366.108655
366.1109
367.102765
367.105633333333
367.10852
367.10968
367.229845
367.23187
367.3595
367.36139
368.109343333333
368.11072
368.23636
369.109545
369.11151
369.117595
369.11923
369.12671
369.127765
375.18591
376.05792
377.053205
377.05505
377.086393333333
377.08963
378.08762
378.09085
378.09195
378.09396
378.10757
378.10962
378.11078
379.06863
379.07071
379.08337
379.08661
379.10347
379.10547
379.10669
379.15381
379.156333333333
380.08624
380.0914
380.1084
380.10992
381.08569
381.0867
382.129853333333
382.13272
382.20618
382.25098
382.25308
383.0611
383.09958
383.10068
383.10275
383.1434
385.070235
387.11356
387.11481
391.1405
392.10196
392.10318
392.13626
392.13846
392.18842
393.10358
393.17029
393.17236
393.17361
395.10165
395.12854
395.26062
395.26297
396.14517
396.14853
396.26663
397.14883
397.149885
398.10535
402.10403
404.10294
404.105145
404.10873
405.10782
407.15604
407.15805
408.097505
409.145465
409.14743
409.27878
409.28009
410.1611
410.163465
411.16379
411.16577
412.121295
413.07495
413.07614
413.078535
415.07297
415.07541
417.10303
417.11115
421.0354
421.03693
421.225295
421.22769
422.03876
422.03995
423.03186
423.034465
423.16104
423.23929
423.25296
423.25421
424.037525
424.177965
424.17947
426.13596
426.137065
427.09073
427.093065
427.28714
428.94687
429.08987
429.09128
431.11746
431.12326
431.12518
431.12711
431.14441
433.2352
433.23636
433.23904
434.23987
437.09512
437.09665
437.09906
439.08224
439.08389
439.08508
439.127155
439.12961
444.91925
445.13211
445.13339
445.13611
445.14011
445.14209
445.14413
447.24994
447.25287
448.253955
448.256075
450.29074
450.29208
451.287185
451.28979
451.32672
452.27994
452.29214
461.15137
461.2662
461.26901
463.24747
465.30585
465.30835
465.340195
465.3432
467.17062
467.23108
471.276505
471.27945
473.16263
473.28156
473.28317
473.28604
476.27759
476.279946666667
476.28214
479.20343
479.2063
479.20789
479.21945
479.22134
479.35605
479.35797
480.21017
482.12003
483.117875
483.27237
483.27371
483.27518
483.27695
484.11877
484.12177
484.27502
484.27836
487.178455
487.18169
487.18326
494.27911
494.28131
494.28256
495.13922
495.19852
495.200485
495.20352
495.27591
495.27908
496.14285
496.14468
496.20273
496.20612
496.28177
501.1955
503.19678
507.16821
507.27264
507.27423
507.27582
508.27603
511.19397
511.19545
515.26569
515.26904
519.23444
519.23596
519.2395
521.18347
527.24377
528.16174
528.24432
528.24628
528.24807
528.24957
529.14764
529.15656
529.15808
529.16174
529.2395
529.241485
529.24329
529.24432
529.24677
529.28314
530.16089
530.16449
533.1731
535.22925
535.23102
535.23285
535.23456
545.1214
551.22656
554.25824
554.26367
555.15594
555.26404
555.26788
559.13892
563.33643
564.33508
564.33875
564.34085
571.19067
571.19281
572.192595
573.18726
573.18927
573.19312
574.195925
577.35431
579.32965
580.33307
580.335235
587.02881
587.29407
587.30103
587.32098
587.33313
587.335695
588.33911
589.35382
603.34723
603.35101
604.33496
606.37579
606.38013
617.29199
619.35999
619.36221
622.37109
627.36444
627.36554
627.3692
631.30499
631.30664
631.308655
631.31061
631.31342
632.3121
632.31467
633.30634
634.37427
637.36865
637.371155
637.37555
638.37482
638.37775
639.26587
639.26837
639.27002
639.27274
640.26959
641.27216
641.2757
643.36148
643.36487
645.32404
645.32593
645.327915
645.33301
646.32489
646.32797
646.32996
646.33191
647.28497
647.28912
647.30603
650.36749
653.27881
653.28156
653.28424
653.28604
653.36481
653.36981
654.28308
654.28735
654.29047
655.28369
655.28735
655.29083
656.28943
659.33502
659.33704
659.34235
659.34491
660.3399
660.34299
660.34497
660.34723
661.29935
661.30219
661.31665
662.3045
663.29999
667.29779
667.30072
667.303955
668.30475
669.30359
671.33032
671.46429
672.46472
672.470245
672.47229
673.35333
673.35876
673.47095
673.47327
673.47839
673.48096
674.3584
674.36151
675.3139
675.31854
676.31348
676.31622
676.32098
677.4057
681.31439
681.3194
682.31635
682.31964
685.47943
685.48529
686.47852
686.48077
686.48322
686.48444
686.48624
687.45959
688.46802
689.32965
689.33426
695.46277
695.46521
695.467865
696.46558
696.46753
696.47345
697.47308
697.47534
697.47778
697.48093
698.48276
698.48785
699.49463
700.50085
703.45502
704.45929
709.48505
710.48468
710.48853
711.46173
712.42871
712.46942
713.47931
714.50754
714.51282
715.58728
716.59555
716.59845
717.59775
717.60065
717.60236
718.60205
721.49731
721.5032
721.50555
722.50153
722.50739
722.51001
723.50537
723.50903
725.388
725.39044
726.4447
727.45081
727.45441
727.45923
728.45905
729.4693
732.513
734.513
738.50311
738.5058
738.50916
739.50861
741.38354
741.38757
742.50281
743.48712
743.615205
743.62061
744.48877
744.61914
745.50079
745.50323
745.50616
746.50018
746.50275
746.50562
746.50891
747.50854
747.51334
747.51532
748.51099
748.51373
748.51489
748.51965
749.52814
760.54419
760.55072
761.49847
761.52063
761.52472
762.5014
762.54648
763.54736
763.55231
767.53424
769.50272
770.50342
775.53738
776.53906
776.54089
776.54535
777.49042
777.49609
778.49298
787.54712
789.422455
789.42596
790.4292
791.53302
792.46143
793.51837
803.44031
803.44238
803.44586
803.566955
804.4447
804.45044
804.57159
804.57471
804.578
805.57806
806.57672
817.45477
817.46063
818.46149
818.46552
820.49268
822.492
822.49695
831.59283
831.59668
832.59915
833.51453
834.51404
834.52075
834.52429
835.52557
835.53021
848.52759
849.52777
850.51886
850.52594
851.52786
